Compound,Date,Negative,Neutral,Positive,Tweets Ago
-0.3182,Sat Feb 03 08:58:27 +0000 2018,0.084,0.916,0.0,303
0.4836,Sat Feb 03 08:58:24 +0000 2018,0.0,0.778,0.222,304
-0.296,Sat Feb 03 08:58:23 +0000 2018,0.109,0.891,0.0,305
0.0,Sat Feb 03 08:58:21 +0000 2018,0.0,1.0,0.0,306
-0.6249,Sat Feb 03 08:58:15 +0000 2018,0.141,0.859,0.0,307
-0.6808,Sat Feb 03 08:58:15 +0000 2018,0.223,0.777,0.0,308
-0.6249,Sat Feb 03 08:58:12 +0000 2018,0.141,0.859,0.0,309
0.0,Sat Feb 03 08:58:12 +0000 2018,0.0,1.0,0.0,310
-0.3818,Sat Feb 03 08:58:10 +0000 2018,0.106,0.894,0.0,311
0.0,Sat Feb 03 08:58:09 +0000 2018,0.0,1.0,0.0,312
-0.5574,Sat Feb 03 08:58:08 +0000 2018,0.205,0.795,0.0,313
0.3612,Sat Feb 03 08:58:04 +0000 2018,0.0,0.815,0.185,314
0.0,Sat Feb 03 08:58:04 +0000 2018,0.0,1.0,0.0,315
0.0,Sat Feb 03 08:58:03 +0000 2018,0.0,1.0,0.0,316
0.4404,Sat Feb 03 08:58:03 +0000 2018,0.0,0.861,0.139,317
0.0,Sat Feb 03 08:58:00 +0000 2018,0.0,1.0,0.0,318
0.0,Sat Feb 03 08:58:00 +0000 2018,0.0,1.0,0.0,319
0.354,Sat Feb 03 08:58:00 +0000 2018,0.139,0.567,0.294,320
-0.6249,Sat Feb 03 08:57:56 +0000 2018,0.141,0.859,0.0,321
0.0258,Sat Feb 03 08:57:56 +0000 2018,0.0,0.939,0.061,322
0.0,Sat Feb 03 08:57:55 +0000 2018,0.0,1.0,0.0,323
-0.7579,Sat Feb 03 08:57:51 +0000 2018,0.619,0.381,0.0,324
-0.1027,Sat Feb 03 08:57:51 +0000 2018,0.19,0.695,0.115,325
0.0,Sat Feb 03 08:57:49 +0000 2018,0.0,1.0,0.0,326
0.0,Sat Feb 03 08:57:48 +0000 2018,0.0,1.0,0.0,327
0.4019,Sat Feb 03 08:57:47 +0000 2018,0.0,0.903,0.097,328
0.0,Sat Feb 03 08:57:46 +0000 2018,0.0,1.0,0.0,329
0.0,Sat Feb 03 08:57:45 +0000 2018,0.0,1.0,0.0,330
-0.3182,Sat Feb 03 08:57:44 +0000 2018,0.084,0.916,0.0,331
0.0,Sat Feb 03 08:57:43 +0000 2018,0.0,1.0,0.0,332
0.0,Sat Feb 03 08:57:42 +0000 2018,0.0,1.0,0.0,333
0.4497,Sat Feb 03 08:57:41 +0000 2018,0.0,0.871,0.129,334
-0.926,Sat Feb 03 08:57:40 +0000 2018,0.342,0.658,0.0,335
0.4019,Sat Feb 03 08:57:40 +0000 2018,0.13,0.632,0.237,336
